node_id,prompt,interaction_count
75205048,"Food Node 75205048: The food description is: Green beans, frozen, cooked with butter or margarine. This food belongs to the category: String beans. The ingredients in this food are: Salt, table, iodized, Table fat, NFS, Beans, snap, green, frozen, cooked, boiled, drained without salt, Butter, salted.",5
51207010,,5
73102222,"Food Node 73102222: The food description is: Carrots, frozen, cooked, fat added, NS as to fat type. This food belongs to the category: Carrots. The ingredients in this food are: Carrots, frozen, cooked, boiled, drained, without salt, Salt, table, iodized, Oil or table fat, NFS, Carrots, frozen, unprepared, Table fat, NFS.",5
58100255,"Food Node 58100255: The food description is: Burrito with chicken, beans, and rice. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Rice, white, long-grain, regular, enriched, cooked, Refried beans, Tortillas, ready-to-bake or -fry, flour, refrigerated, Sauce, salsa, ready-to-serve, Cheese, monterey, Chicken, NS as to part, rotisserie, skin not eaten.",5
14100100,,5
92301160,,5
54403088,"Food Node 54403088: The food description is: Popcorn, ready-to-eat, flavored, light. This food belongs to the category: Popcorn. The ingredients in this food are: Oil, corn, Salt, table, iodized, Snacks, popcorn, air-popped.",5
27250630,"Food Node 27250630: The food description is: Tuna noodle casserole with mushroom sauce. This food belongs to the category: Seafood mixed dishes. The ingredients in this food are: Fish, tuna, light, canned in water, drained solids, Butter, stick, salted, Bread, crumbs, dry, grated, plain, Noodles, egg, enriched, cooked, Milk, NFS, Soup, cream of mushroom, canned, condensed.",5
58148112,"Food Node 58148112: The food description is: Macaroni or pasta salad, made with mayonnaise-type salad dressing. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Pasta, cooked, enriched, without added salt, Celery, raw, Onions, raw, Pickle relish, sweet, Lemon juice, raw, Salad dressing, mayonnaise type, regular, with salt, Salt, table, iodized.",5
56113010,,5
41103060,"Food Node 41103060: The food description is: Pink beans, dry, cooked, fat not added in cooking. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Salt, table, Beans, pink, mature seeds, cooked, boiled, without salt.",5
14202010,"Food Node 14202010: The food description is: Cheese, cottage, with fruit. This food belongs to the category: Cottage/ricotta cheese. The ingredients in this food are: Cheese, cottage, creamed, with fruit, Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids, Cheese, cottage, lowfat, 2% milkfat.",5
27142000,"Food Node 27142000: The food description is: Chicken with gravy. This food belongs to the category: Poultry mixed dishes. The ingredients in this food are: Salt, table, iodized, Gravy, chicken, canned or bottled, ready-to-serve, Chicken, NS as to part, rotisserie, skin not eaten.",5
13140680,"Food Node 13140680: The food description is: Light ice cream, sundae, soft serve, not fruit or chocolate topping, without whipped cream. This food belongs to the category: Ice cream and frozen dairy desserts. The ingredients in this food are: Ice creams, vanilla, light, soft-serve, Topping, butterscotch or caramel.",5
24153210,"Food Node 24153210: The food description is: Chicken thigh, stewed, skin eaten. This food belongs to the category: Chicken, whole pieces. The ingredients in this food are: Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised, Salt, table, iodized.",5
72125240,"Food Node 72125240: The food description is: Spinach souffle. This food belongs to the category: Eggs and omelets. The ingredients in this food are: Onions, cooked, boiled, drained, without salt, Butter, salted, Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt, Milk, NFS, Egg, whole, cooked, hard-boiled, Wheat flour, white, all-purpose, enriched, bleached, Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt, Onions, cooked, boiled, drained, without salt, Butter, stick, salted, Flour, wheat, all-purpose, enriched, bleached, Milk, NFS, Egg, whole, cooked, hard-boiled, Salt, table, iodized, Salt, table.",5
32131030,"Food Node 32131030: The food description is: Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, fat added in cooking . This food belongs to the category: Eggs and omelets. The ingredients in this food are: Milk, NFS, Vegetable oil, NFS, Pork sausage, link/patty, cooked, pan-fried, Pork, cured, bacon, pre-sliced, cooked, pan-fried, Spinach, raw, Broccoli, raw, Cheese, cheddar, Ham, chopped, not canned, Dark green vegetables as ingredient in omelet, Salt, table, iodized, Breakfast meat as ingredient in omelet, Cheese as ingredient in sandwiches, Oil or table fat, NFS, Eggs, Grade A, Large, egg whole.",5
73410110,,5
11641000,,5
34001420,"Food Node 34001420: The food description is: Egg sandwich on croissant, with bacon. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Croissants, butter, Egg, whole, fried, NS as to fat, Pork, cured, bacon, pre-sliced, cooked, pan-fried, Cheese as ingredient in sandwiches.",5
27520610,"Food Node 27520610: The food description is: Bacon, lettuce, tomato sandwich on white. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Pork, cured, bacon, pre-sliced, cooked, pan-fried, Lettuce, for use on a sandwich, Tomatoes, for use on a sandwich, Bread, white, commercially prepared.",5
34001410,"Food Node 34001410: The food description is: Egg sandwich on croissant, with sausage. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Croissants, butter, Egg, whole, fried, NS as to fat, Pork sausage, link/patty, cooked, pan-fried, Pork, fresh, separable fat, cooked, Cheese as ingredient in sandwiches.",5
27345310,"Food Node 27345310: The food description is: Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce. This food belongs to the category: Stir-fry and soy-based sauce mixtures. The ingredients in this food are: Carrots, cooked, boiled, drained, without salt, Broccoli, cooked, boiled, drained, without salt, Onions, young green, tops only, Chicken, NS as to part, rotisserie, skin not eaten, Vegetable oil, NFS, Garlic, raw, Ginger root, raw, Onions, cooked, boiled, drained, without salt, Onions, spring or scallions (includes tops and bulb), raw, Soy sauce made from soy and wheat (shoyu), Soup, chicken broth, ready-to-serve, Rice, white, long-grain, regular, enriched, cooked, Broccoli, cooked, as ingredient.",5
58160220,,5
73102241,"Food Node 73102241: The food description is: Carrots, glazed, cooked. This food belongs to the category: Carrots. The ingredients in this food are: Butter, stick, salted, Sugars, brown, Salt, table, iodized, Carrots, cooked, boiled, drained, without salt, Carrots, cooked, as ingredient.",5
58174000,"Food Node 58174000: The food description is: Upma. This food belongs to the category: Grits and other cooked cereals. The ingredients in this food are: Salt, table, iodized, Peppers, hot chili, green, raw, Beverages, water, tap, drinking, Tomatoes, red, ripe, raw, year round average, Peppers, jalapeno, raw, Spices, mustard seed, ground, Ginger root, raw, Onions, raw, Spices, cumin seed, Vegetable oil, NFS, Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry.",5
54204010,,5
41311040,"Food Node 41311040: The food description is: Lentil curry with rice. This food belongs to the category: Bean, pea, legume dishes. The ingredients in this food are: Lentil curry, Rice, cooked, NFS.",5
42302105,"Food Node 42302105: The food description is: Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on white bread. This food belongs to the category: Peanut butter and jelly sandwiches. The ingredients in this food are: Peanut butter, smooth style, with salt, Bread, white, commercially prepared, Jams, preserves, marmalade, reduced sugar.",5
81103041,,5
27212120,"Food Node 27212120: The food description is: Chili con carne with beans and macaroni. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Chili con carne with beans, canned entree, Pasta, cooked, enriched, without added salt.",5
75141200,"Food Node 75141200: The food description is: Cabbage salad or coleslaw with pineapple, with dressing. This food belongs to the category: Coleslaw, non-lettuce salads. The ingredients in this food are: Salt, table, iodized, Onions, raw, Carrots, raw, Pineapple, raw, all varieties, Cabbage, raw, Carrots, raw, Salad dressing, coleslaw, Cabbage, raw, Onions, raw, Salad dressing, coleslaw, Salt, table, Pineapple, canned, juice pack, drained.",5
34001220,"Food Node 34001220: The food description is: Egg sandwich on wheat bread, with meat. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Pork, fresh, separable fat, cooked, Egg, whole, fried, NS as to fat, Wheat bread as ingredient in sandwiches, Pork sausage, link/patty, cooked, pan-fried.",5
24152240,"Food Node 24152240: The food description is: Chicken thigh, baked or broiled, skin eaten, from pre-cooked. This food belongs to the category: Chicken, whole pieces. The ingredients in this food are: Chicken, broiler, rotisserie, BBQ, thigh, meat and skin.",5
83101500,,5
92308040,"Food Node 92308040: The food description is: Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener. This food belongs to the category: Tea. The ingredients in this food are: Beverages, tea, black, brewed, prepared with tap water, decaffeinated, Sweeteners, tabletop, sucralose, SPLENDA packets.",5
71403050,"Food Node 71403050: The food description is: Potato, home fries, ready-to-heat. This food belongs to the category: French fries and other fried white potatoes. The ingredients in this food are: Potatoes, baked, flesh, without salt, Potatoes, baked, flesh and skin, without salt, Vegetable oil, NFS, Salt, table, iodized.",5
28355130,"Food Node 28355130: The food description is: Clam chowder, New England, prepared with water. This food belongs to the category: Soups. The ingredients in this food are: Soup, clam chowder, new england, canned, prepared with equal volume water.",5
75224050,"Food Node 75224050: The food description is: Peas, green, cooked, from canned, made with butter. This food belongs to the category: Other starchy vegetables. The ingredients in this food are: Salt, table, Butter, salted, Table fat, NFS, Peas, green (includes baby and lesuer types), canned, drained solids, unprepared.",5
